017
num-fields|64
id|int32
image_x|int32
image_y|int32
image_w|int32
image_h|int32
src_x|int32
src_y|int32
src_image|int32
cal_image|int32
ppc|int32
camera|int32
cal_const|double
fringe_size|double
sphere_count|int32
raw_sphere_volume|double
raw_sphere_complement|double
raw_sphere_unknown|double
raw_area|double
raw_feret_max|double
raw_feret_min|double
raw_feret_mean|double
raw_perimeter|double
raw_convex_perimeter|double
raw_legendre_major|double
raw_legendre_minor|double
abd_area|double
abd_diameter|double
length|double
width|double
esd_diameter|double
perimeter|double
convex_perimeter|double
intensity|double
sigma_intensity|double
sum_intensity|double
compactness|double
elongation|double
roughness|double
edge_gradient|double
elapsed_time|double
circle_fit|double
symmetry|double
circularity_hu|double
intensity_calimage|double
raw_convex_hull_area|double
raw_filled_area|double
filled_area|double
feret_max_angle|double
feret_min_angle|double
avg_red|double
avg_green|double
avg_blue|double
ch1_peak|double
ch1_width|double
ch1_area|double
ch2_peak|double
ch2_width|double
ch2_area|double
ch3_peak|double
ch3_width|double
ch3_area|double
timestamp|timestamp
collage_file|string
image_id|guid
35|55|258|23|27|1008|715|153|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|148.0000|18.0000|11.0000|15.3611|47.7990|45.0778|18.4656|10.6174|20.3539|5.0907|7.4479|3.5860|5.9921|26.3707|22.3868|130.4932|28.2493|19313.0000|1.2285|1.0000|1.1780|98.1190|7.8000|0.6869|0.7516|0.8307|0.0000|141.0000|148.0000|20.3539|45.0000|-30.0000|140.5068|125.7973|128.3581|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:00:31.460|416_Station40_09012015_10x_000001.tif|F4C34AB4-2DF1-4B03-B3F1-C9586931D1E0
36|80|258|40|48|843|829|160|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|598.0000|43.0000|21.0000|33.7222|135.8822|102.8252|44.3523|18.6129|127.4890|12.7406|21.2404|9.1030|16.1219|74.9662|54.2460|135.9314|18.0277|81287.0000|2.4571|5.5385|1.3820|57.6897|8.1430|0.2957|0.3593|0.6582|0.0000|674.5000|598.0000|127.4890|-55.0000|30.0000|134.9967|134.9983|143.2559|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:00:31.810|416_Station40_09012015_10x_000001.tif|07147D6A-24A0-474B-8FF0-F2CEF02D9071
37|122|258|23|24|823|702|163|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|133.0000|14.0000|13.0000|13.6944|41.7990|39.6405|13.2374|12.8364|17.3249|4.6967|5.2411|4.6894|5.0726|23.0605|19.3870|161.5564|31.5805|21487.0000|1.0454|1.0000|1.1895|53.4722|8.2990|0.9165|0.8049|0.9961|0.0000|120.5000|133.0000|17.3249|-90.0000|0.0000|169.4586|157.5639|161.6015|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:00:31.960|416_Station40_09012015_10x_000001.tif|F8ECD278-8F62-4786-8D70-C7463AA24FA6
38|147|258|36|31|33|581|170|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|329.0000|27.0000|20.0000|23.9722|99.9411|72.3487|26.1690|18.1259|60.9452|8.8090|12.4133|8.5513|10.7428|55.1375|37.4321|116.7842|32.5636|38422.0000|2.3309|5.1277|1.4730|97.8889|8.6420|0.6051|0.4055|0.8569|0.0000|382.0000|341.0000|63.8018|-30.0000|-85.0000|121.5106|115.1641|112.5714|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:00:32.312|416_Station40_09012015_10x_000001.tif|F188B8FF-D62F-4C4B-A246-331C7735096D
39|185|258|27|31|505|570|170|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|225.0000|21.0000|15.0000|18.5556|62.2843|55.3425|20.0202|14.6006|36.9094|6.8553|9.1030|5.7928|7.7545|34.3622|28.0498|148.0311|8.5294|33307.0000|1.3720|1.7335|1.2250|25.3519|8.6420|0.7841|0.7716|0.9332|0.0000|226.0000|225.0000|36.9094|-90.0000|25.0000|149.7022|146.2622|152.9067|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:00:32.312|416_Station40_09012015_10x_000001.tif|10135FB0-4C24-465E-9DE0-F3236622D02B
40|214|258|26|30|820|356|176|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|211.0000|22.0000|13.0000|17.8611|55.1127|53.0441|21.4524|12.6198|33.7993|6.5601|9.6547|4.6894|7.3713|30.4057|26.7818|127.7393|23.5183|26953.0000|1.1455|1.0000|1.1353|110.0435|8.9380|0.7111|0.8557|0.8674|0.0000|197.5000|211.0000|33.7993|-70.0000|25.0000|120.3744|129.6635|137.3744|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:00:32.612|416_Station40_09012015_10x_000001.tif|68871A7A-6FA5-4A9B-90E3-D3258B4379C1
41|242|258|34|29|814|700|177|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|308.0000|26.0000|16.0000|22.1389|72.8701|66.7100|25.1753|15.9151|55.9819|8.4427|11.8615|6.3445|9.7314|40.2024|34.3213|122.6883|48.5083|37788.0000|1.3719|1.7331|1.1714|99.7538|9.0010|0.6928|0.7541|0.8841|0.0000|309.0000|308.0000|55.9819|-45.0000|65.0000|121.7500|122.0779|128.2565|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:00:32.660|416_Station40_09012015_10x_000001.tif|6BE1BAB3-0D78-4AF8-AA72-8541FFB9AB68
42|278|258|20|27|1032|937|178|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|137.0000|22.0000|10.0000|16.9167|60.6274|49.8855|22.4656|8.6215|18.1245|4.8038|9.6547|3.0343|6.8503|33.4481|25.0392|135.3796|27.1374|18547.0000|2.1350|4.4845|1.3358|71.5741|9.0480|0.4743|0.6324|0.6025|0.0000|146.5000|137.0000|18.1245|75.0000|0.0000|144.8248|132.5328|125.0073|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:00:32.710|416_Station40_09012015_10x_000001.tif|BE7161BE-8C71-458F-AE99-F35FC7E5BE1E
43|300|258|23|28|430|317|180|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|159.0000|19.0000|13.0000|16.1111|50.6274|46.8731|17.8369|11.7786|22.6241|5.3671|7.9996|4.6894|6.4058|27.9311|23.3772|126.6352|31.6584|20135.0000|1.2828|1.1892|1.1948|131.8409|9.1410|0.7315|0.6626|0.8862|0.0000|156.0000|159.0000|22.6241|-80.0000|0.0000|119.6981|128.3208|135.8742|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:00:32.809|416_Station40_09012015_10x_000001.tif|01EB679A-0D35-4CFF-A681-A393DF26AB17
44|325|258|24|24|269|314|180|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|153.0000|16.0000|14.0000|14.6111|44.9706|42.7215|14.5528|13.4419|21.3810|5.2176|6.3445|5.2411|5.5783|24.8103|21.0868|136.1307|11.5457|20828.0000|1.0519|1.0000|1.1766|62.3250|9.1410|0.9095|0.8244|0.9927|0.0000|139.0000|153.0000|21.3810|30.0000|0.0000|133.4771|135.8366|144.4118|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:00:32.809|416_Station40_09012015_10x_000001.tif|2B5407EC-74A4-4636-9247-13A8182C5FD9
45|351|258|22|46|165|532|185|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|275.0000|37.0000|11.0000|27.3056|89.6985|82.5026|38.9985|10.4263|48.2847|7.8408|17.9302|3.5860|12.5818|49.4867|43.0340|137.9236|10.0072|37929.0000|2.0992|4.3659|1.1499|48.3333|9.3910|0.2705|0.7408|0.4766|0.0000|316.0000|305.0000|55.2768|70.0000|-5.0000|134.5927|138.6655|143.0655|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:00:33.062|416_Station40_09012015_10x_000001.tif|3050F159-D04C-4AFA-87B0-4745B271F655
46|375|258|26|26|791|249|188|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|103.0000|21.0000|10.0000|15.7778|56.3848|46.5951|23.0426|7.9037|11.5529|3.8353|9.1030|3.0343|6.2219|31.1075|23.2239|135.0777|32.2372|13913.0000|2.4563|5.5360|1.3395|105.5490|9.5470|0.4065|0.1231|0.4420|0.0000|127.0000|103.0000|11.5529|-60.0000|45.0000|148.8544|130.0388|124.7961|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:00:33.211|416_Station40_09012015_10x_000001.tif|F15FEEBF-EC8B-4B72-96FA-9E99778A6C3E
47|403|258|22|36|898|887|189|1|2|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|155.0000|26.0000|11.0000|20.2222|67.4558|60.1432|30.9279|9.6296|21.7941|5.2677|11.8615|3.5860|8.6739|37.2154|30.6983|136.9032|28.1335|21220.0000|2.3361|5.1448|1.2123|105.8667|9.5940|0.3927|0.3386|0.3762|0.0000|197.5000|155.0000|21.7941|-75.0000|0.0000|146.6129|133.8968|127.3161|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:00:33.261|416_Station40_09012015_10x_000001.tif|E5BC13B2-72E4-483C-802F-46BB5D1235DB
48|427|258|35|28|518|753|192|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|323.0000|25.0000|16.0000|22.0278|71.1127|66.4684|25.5908|16.2999|59.5223|8.7055|11.3098|6.3445|9.6701|39.2329|34.1880|161.7337|28.4855|52240.0000|1.2459|1.0000|1.1476|48.2581|9.7500|0.6992|0.8551|0.8935|0.0000|317.0000|323.0000|59.5223|0.0000|80.0000|161.7214|160.9598|165.7059|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:00:33.410|416_Station40_09012015_10x_000001.tif|96DC7A10-9F62-4C90-9960-3507F821C8E9
49|464|258|29|51|396|726|192|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|454.0000|41.0000|18.0000|30.5278|106.4264|93.1198|40.1226|15.1256|91.2987|10.7817|20.1370|7.4479|14.3595|58.7154|48.8915|82.6211|36.8590|37510.0000|1.9853|3.9862|1.2009|172.2447|9.7500|0.3737|0.6514|0.6288|0.0000|500.5000|454.0000|91.2987|-90.0000|-5.0000|82.4119|81.1740|90.7203|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:00:33.410|416_Station40_09012015_10x_000001.tif|71AE8473-F3EA-4D52-941E-BCD85D32A34A
50|495|258|26|29|1026|162|195|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|167.0000|21.0000|11.0000|17.1111|56.6274|50.6869|20.8344|10.6395|24.2984|5.5622|9.1030|3.5860|6.9575|31.2413|25.4813|124.3353|43.6072|20764.0000|1.5280|2.3803|1.2260|103.2400|9.8900|0.6294|0.6200|0.7771|0.0000|169.5000|167.0000|24.2984|-60.0000|40.0000|125.8922|122.8383|128.0479|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:00:33.559|416_Station40_09012015_10x_000001.tif|AC68AAEC-2C4D-4069-8258-B5F3579638B7
51|523|258|27|34|565|349|197|1|2|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|189.0000|24.0000|16.0000|20.0000|64.2843|59.5835|19.9752|15.4860|28.9921|6.0757|10.7581|6.3445|8.5513|35.4656|30.3895|106.3862|29.1784|20107.0000|1.7400|3.1486|1.1670|120.1607|9.9990|0.5562|0.4081|0.7534|0.0000|241.5000|189.0000|28.9921|70.0000|0.0000|107.3122|105.1217|110.8466|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:00:33.662|416_Station40_09012015_10x_000001.tif|B6497791-243C-4FBD-9692-CBB1D6D26CA4
52|552|258|25|24|1102|310|197|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|141.0000|17.0000|11.0000|14.4444|44.0416|42.0705|16.6595|10.8638|18.9302|4.9094|6.8962|3.5860|5.4863|24.2978|20.7277|116.6312|25.1716|16445.0000|1.0947|1.0000|1.1722|129.1622|9.9990|0.7733|0.8974|0.9077|0.0000|128.0000|141.0000|18.9302|20.0000|-65.0000|117.9291|115.1418|120.9007|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:00:33.662|416_Station40_09012015_10x_000001.tif|D2CA678A-CA09-49BE-BE55-71DABA861E1F
53|579|258|23|35|1253|528|203|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|212.0000|25.0000|12.0000|20.2222|69.9411|60.4710|27.9342|11.5305|34.0202|6.5815|11.3098|4.1377|8.6739|38.5865|30.8792|116.7358|37.2567|24748.0000|1.8362|3.4813|1.2496|147.2833|10.2960|0.3567|0.5242|0.5911|0.0000|233.0000|212.0000|34.0202|-90.0000|-5.0000|119.1368|114.8302|120.3160|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:00:33.961|416_Station40_09012015_10x_000001.tif|C72E38B0-D2F7-48A3-9701-712A3B1D72F4
54|604|258|25|24|894|132|203|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|162.0000|16.0000|14.0000|15.0000|45.7990|43.8186|14.4756|14.2760|23.2498|5.4408|6.3445|5.2411|5.7928|25.2673|21.6921|140.9383|27.2849|22832.0000|1.0304|1.0000|1.1648|70.0000|10.2960|0.9308|0.8073|0.9980|0.0000|147.0000|162.0000|23.2498|35.0000|-90.0000|139.0000|140.8025|146.8272|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:00:33.961|416_Station40_09012015_10x_000001.tif|64EC5C0A-2F1B-430B-84F5-969B28089E54
55|631|258|64|44|530|392|208|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|968.0000|54.0000|29.0000|43.0000|188.6518|132.3924|54.1810|26.4787|223.9418|16.8858|27.3091|13.5166|21.2404|104.0792|70.5582|133.6178|25.2817|129342.0000|2.8988|6.9632|1.4751|54.6709|10.5450|0.1479|0.2511|0.6841|0.0000|1162.5000|977.0000|226.3308|0.0000|75.0000|131.7572|133.4587|139.2707|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:00:34.211|416_Station40_09012015_10x_000001.tif|977C112D-42B6-491F-891F-F2BDBC4F20B9
56|697|258|26|25|66|453|211|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|144.0000|17.0000|15.0000|15.8889|49.2132|46.4147|15.6136|14.2722|19.5382|4.9877|6.8962|5.7928|6.2832|27.1509|23.1244|138.7847|4.9134|19985.0000|1.1141|1.0000|1.1741|26.3488|10.6860|0.8882|0.7747|0.9845|0.0000|162.5000|173.0000|25.5661|-50.0000|-90.0000|142.4514|137.0972|138.3125|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:00:34.361|416_Station40_09012015_10x_000001.tif|2C38AB51-1D72-4ABE-8F58-3CD4C94A15BF
57|725|258|32|25|692|305|212|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|198.0000|24.0000|15.0000|19.3056|69.6985|57.7256|21.6459|12.9277|30.9460|6.2771|10.7581|5.7928|8.1682|38.4527|29.3645|155.0859|36.6156|30707.0000|1.9524|3.8757|1.3095|70.1475|10.7480|0.6075|0.4527|0.7932|0.0000|219.5000|198.0000|30.9460|-30.0000|-90.0000|164.7121|151.2121|149.8535|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:00:34.413|416_Station40_09012015_10x_000001.tif|D1B55B5D-6830-48D2-B21F-B549496541DD
58|759|258|23|25|568|348|215|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|150.0000|16.0000|13.0000|14.3889|43.7990|42.2758|14.9851|12.7640|20.7638|5.1417|6.3445|4.6894|5.4557|24.1639|20.8409|151.5600|19.3465|22734.0000|1.0177|1.0000|1.1594|53.4211|10.8880|0.9005|0.9913|0.9858|0.0000|136.0000|150.0000|20.7638|-70.0000|0.0000|152.8467|150.6200|153.1200|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:00:34.562|416_Station40_09012015_10x_000001.tif|E4C13494-C51D-4E6E-B41E-22FED60C6836
59|784|258|27|36|708|895|216|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|177.0000|27.0000|13.0000|21.3056|78.8701|63.8313|27.6589|10.0796|26.4165|5.7995|12.4133|4.6894|9.2716|43.5126|32.7331|154.3051|8.3617|27312.0000|2.7967|6.6353|1.3293|33.1268|10.9350|0.4062|0.4147|0.5201|0.0000|241.5000|177.0000|26.4165|60.0000|-15.0000|158.5367|151.8588|155.6441|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:00:34.610|416_Station40_09012015_10x_000001.tif|436AA177-8668-4FD0-A8F6-C9C490C94DDA
60|813|258|25|27|28|633|216|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|189.0000|17.0000|15.0000|16.0833|50.0416|47.4515|16.4367|14.6792|28.9921|6.0757|6.8962|5.7928|6.3905|27.6080|23.6963|141.5714|30.9239|26757.0000|1.0544|1.0000|1.1651|69.0233|10.9350|0.9098|0.9486|0.9910|0.0000|174.0000|189.0000|28.9921|-90.0000|0.0000|140.4074|141.7090|143.7090|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:00:34.610|416_Station40_09012015_10x_000001.tif|91FAC939-4518-4706-949A-3556E9364793
61|840|258|24|24|559|37|219|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|86.0000|16.0000|13.0000|14.3611|73.4558|42.0862|16.9050|14.1853|8.5034|3.2904|6.3445|4.6894|5.4404|40.5256|20.7363|146.0233|5.7324|12558.0000|4.9928|13.6119|1.9543|35.9394|11.0910|0.7455|0.5831|0.4497|0.0000|130.5000|86.0000|8.5034|-65.0000|15.0000|147.7326|143.6279|154.4302|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:00:34.761|416_Station40_09012015_10x_000001.tif|76C76431-9C83-4622-91FD-B7B9557864BF
62|866|258|41|51|241|694|228|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|318.0000|50.0000|11.0000|33.9167|116.4680|103.4814|53.8523|8.1722|58.3395|8.6186|25.1023|3.5860|16.2292|64.2554|54.6080|142.0503|27.8689|45172.0000|3.3945|8.5472|1.1767|84.4845|11.5440|0.0630|0.6378|0.2729|0.0000|371.5000|318.0000|58.3395|-55.0000|30.0000|149.8082|138.5063|139.7704|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:00:35.211|416_Station40_09012015_10x_000001.tif|8ECAD9E4-33DF-4C18-9B54-C86E5ADB4DA4
63|909|258|82|45|375|919|229|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|1196.0000|81.0000|25.0000|55.4722|201.7817|171.1516|72.8497|21.8562|284.9134|19.0463|42.2051|11.3098|28.1214|111.3230|91.9417|133.5334|39.2831|159706.0000|2.7091|6.3534|1.2108|79.8268|11.5900|0.0464|0.4387|0.5265|0.0000|1316.5000|1196.0000|284.9134|30.0000|-55.0000|124.4950|136.6639|141.0251|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:00:35.261|416_Station40_09012015_10x_000001.tif|8FE30EC9-25BB-4560-B3F7-CEB1BA92A711
64|993|258|43|39|472|909|234|1|2|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|359.0000|35.0000|26.0000|30.4444|121.2548|92.6888|36.8818|23.7538|68.1125|9.3125|16.8269|11.8615|14.3135|66.8963|48.6538|151.5487|13.5621|54406.0000|2.9177|7.0239|1.3749|51.9167|11.8400|0.2882|0.2567|0.5306|0.0000|549.0000|401.0000|78.2799|15.0000|-80.0000|155.7354|148.9443|153.9805|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:00:35.511|416_Station40_09012015_10x_000001.tif|B644475C-79D4-467D-9DDE-DF5ECE22C044
65|1038|258|26|19|233|935|235|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|112.0000|17.0000|9.0000|13.9722|42.4853|41.0011|17.6356|8.4597|13.2383|4.1056|6.8962|2.4827|5.2258|23.4391|20.1377|134.8571|38.7178|15104.0000|1.2825|1.1855|1.1639|114.3000|11.8870|0.6393|0.7515|0.7455|0.0000|101.5000|112.0000|13.2383|10.0000|-90.0000|140.6161|132.4375|132.3571|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:00:35.561|416_Station40_09012015_10x_000001.tif|C68BE671-915C-4C69-88BF-42F65098E5F4
66|1066|258|32|48|712|47|240|1|2|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|426.0000|38.0000|22.0000|30.4722|118.0833|92.6488|38.8919|19.7781|84.3967|10.3662|18.4819|9.6547|14.3289|65.1465|48.6317|130.3732|32.9905|55539.0000|2.6047|6.0167|1.3396|93.2308|12.1360|0.2951|0.2968|0.5698|0.0000|570.5000|426.0000|84.3967|70.0000|0.0000|129.3239|129.8028|136.0775|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:00:35.811|416_Station40_09012015_10x_000001.tif|716B3351-E4BF-4D95-BDBF-AA936294179F
67|1100|258|26|26|1032|260|241|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|132.0000|16.0000|14.0000|15.4444|49.4558|45.3516|14.3771|13.8660|17.1260|4.6696|6.3445|5.2411|6.0381|27.2848|22.5378|142.0227|7.1419|18747.0000|1.2721|1.0000|1.2106|26.0238|12.1990|0.8834|0.8066|0.9765|0.0000|150.0000|153.0000|21.3810|0.0000|40.0000|146.3333|139.6591|143.2652|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:00:35.860|416_Station40_09012015_10x_000001.tif|12A176D9-AA00-4B1C-981F-6E64507A2FFF
68|1128|258|25|26|358|674|242|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|179.0000|17.0000|14.0000|15.6944|49.2132|46.4017|16.3098|13.9994|26.8433|5.8462|6.8962|5.2411|6.1760|27.1509|23.1172|132.8101|14.2479|23773.0000|1.0767|1.0000|1.1745|62.5116|12.2460|0.8958|0.8585|0.9866|0.0000|165.5000|179.0000|26.8433|-85.0000|15.0000|134.9330|130.9330|137.1620|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:00:35.912|416_Station40_09012015_10x_000001.tif|412FCD5A-F60B-44D7-A4A8-683607A6433B
69|1155|258|25|26|712|33|244|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|127.0000|16.0000|13.0000|14.9722|56.2843|43.7741|14.8874|12.2319|16.1375|4.5329|6.3445|4.6894|5.7775|31.0520|21.6675|166.3386|31.8521|21125.0000|1.9850|3.9851|1.4331|44.2500|12.3390|0.6883|0.2961|0.8711|0.0000|143.0000|127.0000|16.1375|-90.0000|45.0000|165.4094|166.5197|168.0315|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:00:36.011|416_Station40_09012015_10x_000001.tif|55D771BE-1FAA-441B-80A2-2FD2AD3082C7
70|1182|258|25|24|317|932|245|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|155.0000|16.0000|14.0000|14.9444|47.7990|44.1368|14.8471|13.4256|21.7941|5.2677|6.3445|5.2411|5.7622|26.3707|21.8676|155.6774|5.4227|24130.0000|1.1730|1.0000|1.2059|25.6667|12.4020|0.8991|0.8130|0.9851|0.0000|147.0000|155.0000|21.7941|5.0000|-90.0000|155.5871|155.7032|156.0452|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:00:36.063|416_Station40_09012015_10x_000001.tif|0C1B36C3-6D2D-4186-AE7A-6139F98AAF82
71|1209|258|25|24|417|735|254|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|155.0000|17.0000|12.0000|15.0278|45.2132|43.5219|16.1649|12.3066|21.7941|5.2677|6.8962|4.1377|5.8082|24.9441|21.5284|143.2968|28.7907|22211.0000|1.0495|1.0000|1.1587|106.2051|12.8380|0.8383|0.8559|0.9563|0.0000|140.5000|155.0000|21.7941|-55.0000|65.0000|142.6065|142.8968|147.4000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:00:36.511|416_Station40_09012015_10x_000001.tif|381B0FDE-4910-435C-A542-8DFEA517F4F9
72|1236|258|23|23|454|309|262|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|136.0000|15.0000|13.0000|13.7500|40.3848|39.7765|13.5682|12.7706|17.9241|4.7772|5.7928|4.6894|5.1032|22.2803|19.4621|131.2647|24.6720|17852.0000|1.0000|1.0000|1.1448|104.4000|13.2440|0.9293|0.8227|0.9975|0.0000|119.5000|136.0000|17.9241|55.0000|0.0000|128.0882|131.8603|136.5515|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:00:36.913|416_Station40_09012015_10x_000001.tif|7AFA27D0-6094-418D-AB4E-3957478999B6
73|1261|258|24|24|1187|614|267|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|153.0000|15.0000|14.0000|14.5000|43.2132|42.2040|14.3110|13.6102|21.3810|5.2176|5.7928|5.2411|5.5170|23.8407|20.8013|133.0327|21.8711|20354.0000|1.0000|1.0000|1.1461|72.1351|13.4940|0.9404|0.9417|0.9989|0.0000|137.0000|153.0000|21.3810|10.0000|0.0000|135.6471|131.3007|135.3595|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:00:37.161|416_Station40_09012015_10x_000001.tif|5F9EC01A-0F50-4533-87D5-D2FA14834D94
74|0|311|89|152|964|383|270|1|2|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|2505.0000|152.0000|24.0000|105.6389|408.2325|328.8830|141.3236|25.2767|645.7891|28.6748|81.3757|10.7581|55.7983|225.2219|178.9621|123.8144|20.4868|310155.0000|5.2502|14.4245|1.2585|51.9054|13.6500|0.0000|0.7038|0.3121|0.0000|3256.0000|2526.0000|651.6726|65.0000|-25.0000|119.2575|124.5130|132.1465|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:00:37.311|416_Station40_09012015_10x_000001.tif|E440B292-6C4E-4C3D-9946-501EA2531963
